,account_id,bank_district_id,frequency,acc_open_year,acc_open_month,acc_open_day,LOR,client_id,type,client_district_id,birth_year_x,birth_day_x,gender_x,age,age_group,age_grp_desc,total_credit,total_withdrawal,account_id_trans,trans_id_trans,initial_transaction,latest_transaction,amount_trans,balance_trans,credits,withdrawals,cash_credit,credit_bank_transfer,cash_withdrawal,unknown,remittance_bank_transfer_Withdrawal,credit_card_withdrawal,account_id_order,order_count_order,recipient_bank_count_order,recipient_account_count_order,total_payment_amount_order,total_household_payments_order,total_loan_payments_order, total_insurance_payments_order,total_lease_payments_order,total_unknown_payment_order,district_id_district,district_name_district,region_district,inhabitants_district,municipalities_w_inhabitants_less_then_499_district,municipalities_w_inhabitants_500_1999_district,municipalities_w_inhabitants_2000_9999_district,municipalities_w_inhabitants_grater_then_10k_district,no_of_cities_district,ratio_of_urban_inhabitants_district,average_salary_district,unemployment_rate_95_district,unemployment_rate_96_district,entrepreneurs_per_1000_inhabitants_district,crimes_1995_district,crimes_1996_district,loan_id_loan,date_loan,amount_loan,duration_loan,payments_loan,status_loan,year_loan,month_loan,day_loan,status_desc_loan,loan_issued_in_97,card_id_card,type_card,issued_card,issued_year_card,issued_month_card,issued_day_card,card_issued_in_97,gender_y
45,1699,53,MONTHLY FEE,1993,1,14,3,2064,OWNER,53,1926,30,M,70,70,senior,63516.0,66306.8,1699,405,1993-01-14,1998-12-31,734523.05,26285.9,139,0,800.0,370904.0,120894.7,5350.7,236573.65,0.0,1699.0,2.0,2.0,2.0,3482.0,3482.0,0.0,0.0,0.0,0.0,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850.0,1903,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
46,3909,1,MONTHLY FEE,1993,1,14,3,4715,OWNER,15,1976,12,F,20,20,young adult,165412.3,298223.4,3909,556,1993-01-14,1998-12-31,2702515.25,55669.2,144,0,967400.0,0.0,1033984.7000000001,14236.55,634194.0,52700.0,3909.0,3.0,2.0,3.0,9609.0,8279.0,0.0,617.0,0.0,713.0,15,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,1845.0,1879,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,725.0,junior,1996-03-30 00:00:00,1996.0,3.0,30.0,0.0,F
47,2926,50,MONTHLY FEE,1993,1,14,3,3534,OWNER,50,1971,21,F,25,20,young adult,147604.8,141931.4,2926,620,1993-01-14,1998-12-31,1647933.05,44250.7,153,0,834256.0,0.0,534924.7,11309.35,267443.0,0.0,2926.0,4.0,3.0,4.0,4008.0,1348.0,0.0,868.0,0.0,1792.0,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123.0,2134,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
48,1731,33,MONTHLY FEE,1993,1,14,3,2100,OWNER,33,1931,29,F,65,60,senior,58126.25,58347.4,1731,342,1993-01-14,1998-12-31,661857.45,29391.4,139,0,200.0,337818.0,141674.7,5887.75,176277.0,0.0,1731.0,1.0,1.0,1.0,2631.0,2631.0,0.0,0.0,0.0,0.0,33,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650.0,4859,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
49,11265,15,MONTHLY FEE,1993,1,14,3,13845,OWNER,15,1973,16,M,23,20,young adult,112495.75,114051.4,11265,484,1993-01-14,1998-12-31,1284198.35,27390.8,168,0,650086.0,0.0,366604.7,6148.65,261359.0,0.0,11265.0,3.0,2.0,3.0,7512.0,506.0,4399.0,0.0,0.0,2607.0,15,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,1845.0,1879,7284.0,1993-09-15,52788.0,12.0,4399.0,A,1993,09,15,loan_fully_paid,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
50,2519,4,MONTHLY FEE,1993,1,15,3,3041,OWNER,4,1927,24,F,69,60,senior,67871.7,68843.4,2519,374,1993-01-15,1998-12-31,756987.85,50254.4,140,0,500.0,393624.0,247634.7,8096.15,107133.0,0.0,2519.0,1.0,1.0,1.0,1599.0,1599.0,0.0,0.0,0.0,0.0,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244.0,5892,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
51,10364,55,MONTHLY FEE,1993,1,17,3,12754,OWNER,55,1960,20,M,36,30,adult,168598.3,198098.4,10364,487,1993-01-17,1998-12-31,2107362.35,50990.9,159,0,1031200.0,0.0,621144.7,12930.65,442087.0,0.0,10364.0,2.0,2.0,2.0,6871.0,6262.0,609.0,0.0,0.0,0.0,55,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659.0,3894,7121.0,1993-11-10,21924.0,36.0,609.0,A,1993,11,10,loan_fully_paid,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
52,1481,15,MONTHLY FEE,1993,1,17,3,1794,OWNER,54,1940,30,F,56,50,0,38148.1,42175.4,1481,348,1993-01-17,1998-12-31,436433.1,19367.1,139,0,1000.0,219958.0,73934.7,5250.4,136290.0,0.0,1481.0,1.0,1.0,1.0,2065.0,2065.0,0.0,0.0,0.0,0.0,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721.0,18696,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
53,401,32,MONTHLY FEE,1993,1,18,3,485,OWNER,32,1978,16,M,18,10,young adult,156466.4,174123.4,401,441,1993-01-18,1998-12-31,1803357.75,37755.2,145,0,927603.0,0.0,507124.7,8907.05,359723.0,0.0,401.0,2.0,2.0,2.0,5369.0,3600.0,0.0,0.0,0.0,1769.0,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340.0,4505,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
54,4034,1,MONTHLY FEE,1993,1,18,3,4862,OWNER,1,1943,23,F,53,50,adult,100167.8,61455.4,4034,358,1993-01-18,1998-12-31,923807.9,74888.7,176,0,526460.0,0.0,367500.6,11447.3,0.0,18400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,743.0,gold,1998-10-18 00:00:00,1998.0,10.0,18.0,0.0,F
55,2330,54,MONTHLY FEE,1993,1,19,3,2818,OWNER,54,1963,12,M,33,30,young adult,41703.85,42341.4,2330,399,1993-01-19,1998-12-31,474142.55,22462.3,139,0,200.0,241045.0,75944.7,5331.85,151621.0,0.0,2330.0,2.0,2.0,2.0,2263.0,1662.0,0.0,0.0,0.0,601.0,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721.0,18696,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
56,1806,40,MONTHLY FEE,1993,1,19,3,2187,OWNER,40,1933,12,M,63,60,senior,61446.55,55099.4,1806,349,1993-01-19,1998-12-31,713212.0,17462.0,139,0,400.0,357059.0,178644.7,6124.3,170984.0,0.0,1806.0,1.0,1.0,1.0,2552.0,2552.0,0.0,0.0,0.0,0.0,40,Teplice,north Bohemia,128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6949.0,6872,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
57,3834,54,MONTHLY FEE,1993,1,19,3,4620,OWNER,54,1940,1,F,56,50,0,168565.7,194695.4,3834,665,1993-01-19,1998-12-31,2091198.85,30658.0,158,0,1013600.0,0.0,588844.7,7400.15,481354.0,0.0,3834.0,5.0,4.0,5.0,8861.0,3114.0,1921.0,3189.0,0.0,637.0,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721.0,18696,5754.0,1994-09-28,23052.0,12.0,1921.0,A,1994,09,28,loan_fully_paid,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
58,1222,66,MONTHLY FEE,1993,1,20,3,1475,OWNER,19,1932,31,M,64,60,senior,77634.9,93629.4,1222,367,1993-01-20,1998-12-31,898419.75,20078.8,139,0,700.0,448010.0,326464.7,9263.05,113982.0,0.0,1222.0,1.0,1.0,1.0,1727.0,1727.0,0.0,0.0,0.0,0.0,19,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999.0,1099,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
59,212,27,FEE OF THE WEEK,1993,1,20,3,255,OWNER,27,1951,11,F,45,40,adult,171188.6,529283.4,212,432,1993-01-20,1998-12-31,3620748.95,95412.1,146,0,20100.0,965600.0,1708505.7,18743.25,897600.0,10200.0,212.0,1.0,1.0,1.0,13841.0,13841.0,0.0,0.0,0.0,0.0,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029.0,1127,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,40.0,classic,1996-10-13 00:00:00,1996.0,10.0,13.0,0.0,F
60,456,49,MONTHLY FEE,1993,1,21,3,548,OWNER,49,1937,4,M,59,50,senior,167733.5,327953.4,456,387,1993-01-21,1998-12-31,2815814.55,65872.0,143,0,700.0,965600.0,1752335.7,18578.85,0.0,78600.0,456.0,1.0,1.0,1.0,4783.1,0.0,0.0,0.0,4783.1,0.0,49,Semily,east Bohemia,75685,31,28,5,1,9,60.8,8208,1.89,2.26,155,1660.0,2123,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,99.0,gold,1996-10-09 00:00:00,1996.0,10.0,9.0,0.0,M
61,459,47,MONTHLY FEE,1993,1,21,3,551,OWNER,47,1976,5,F,20,20,young adult,8100.0,9200.0,459,49,1993-01-21,1997-03-01,83500.0,8100.0,22,0,45800.0,0.0,37700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079.0,5410,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
62,772,45,MONTHLY FEE,1993,1,21,3,924,OWNER,1,1953,12,M,43,40,adult,166838.7,272695.4,772,558,1993-01-21,1998-12-31,2499182.85,72717.1,143,0,966100.0,0.0,1174084.7,18108.15,340890.0,0.0,772.0,3.0,3.0,3.0,5165.0,4225.0,0.0,280.0,0.0,660.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
63,1019,52,MONTHLY FEE,1993,1,21,3,1223,OWNER,14,1955,13,F,41,40,adult,168891.4,266463.4,1019,557,1993-01-21,1998-12-31,2470095.85,56756.7,148,0,987100.0,0.0,842084.7000000001,11452.15,626759.0,2700.0,1019.0,3.0,3.0,3.0,9364.0,8127.0,0.0,629.0,0.0,608.0,14,Ceske Budejovice,south Bohemia,177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604.0,6295,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,201.0,classic,1998-12-08 00:00:00,1998.0,12.0,8.0,0.0,F
64,11295,74,MONTHLY FEE,1993,1,21,3,13886,OWNER,44,1954,12,F,42,40,adult,182049.4,219255.4,11295,563,1993-01-21,1998-12-31,2335084.2,103756.2,225,0,1017600.0,0.0,1289720.6,27763.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,Chrudim,east Bohemia,105606,77,26,7,2,7,53.0,8254,2.79,3.76,97,2166.0,2325,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
65,2970,60,MONTHLY FEE,1993,1,22,3,3586,OWNER,60,1943,11,M,53,50,adult,125368.3,129095.4,2970,298,1993-01-22,1998-12-13,1437368.45,44179.2,143,0,742822.0,0.0,685564.7000000001,8981.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879.0,2252,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
66,2676,73,MONTHLY FEE,1993,1,22,3,3231,OWNER,21,1961,3,M,35,30,young adult,166307.0,186199.4,2676,547,1993-01-22,1998-12-31,2118671.65,58126.2,149,0,979600.0,0.0,783724.7000000001,11005.95,344341.0,0.0,2676.0,3.0,3.0,3.0,5197.0,1510.0,0.0,2348.0,0.0,1339.0,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299.0,2354,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
67,1536,41,FEE OF THE WEEK,1993,1,22,3,1862,OWNER,50,1977,9,F,19,10,young adult,240013.4,359567.4,1536,427,1993-01-22,1998-12-31,3068092.25,69689.5,172,0,205800.0,965600.0,1012673.7,12554.55,871464.0,0.0,1536.0,1.0,1.0,1.0,13204.0,13204.0,0.0,0.0,0.0,0.0,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123.0,2134,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
68,1179,74,MONTHLY FEE,1993,1,23,3,1419,OWNER,74,1918,25,F,78,70,senior,51628.1,44601.4,1179,332,1993-01-23,1998-12-31,595725.7,17578.3,139,0,700.0,299052.0,105444.7,5201.0,185328.0,0.0,1179.0,1.0,1.0,1.0,2808.0,2808.0,0.0,0.0,0.0,0.0,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
69,280,25,MONTHLY FEE,1993,1,23,3,338,OWNER,8,1951,19,F,45,40,adult,150776.7,172991.4,280,481,1993-01-23,1998-12-31,1839245.75,65518.3,159,0,916137.0,0.0,380284.7,9642.05,533182.0,0.0,280.0,3.0,3.0,3.0,8985.0,3334.0,0.0,0.0,957.0,4694.0,8,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.25,1.44,127,5179.0,4987,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
70,2425,41,MONTHLY FEE,1993,1,23,3,2930,OWNER,41,1941,22,M,55,50,adult,123473.5,127947.4,2425,411,1993-01-23,1998-12-31,1466001.25,23151.6,166,0,734385.0,0.0,331384.7,8455.55,391776.0,0.0,2425.0,1.0,1.0,1.0,5936.0,5936.0,0.0,0.0,0.0,0.0,41,Usti nad Labem,north Bohemia,118650,8,8,5,1,3,85.6,9832,3.32,4.48,114,6445.0,5471,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
71,9307,68,MONTHLY FEE,1993,1,24,3,11461,OWNER,70,1974,8,M,22,20,young adult,416079.5,502334.4,9307,649,1993-01-24,1998-12-31,3208041.95,111321.0,261,0,1352230.0,0.0,1299849.7,26390.25,529572.0,0.0,9307.0,3.0,2.0,3.0,10880.5,4654.0,3491.5,0.0,0.0,2735.0,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878.0,10108,6895.0,1994-09-19,41904.0,12.0,3492.0,A,1994,09,19,loan_fully_paid,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
72,4055,23,MONTHLY FEE,1993,1,24,3,4886,OWNER,23,1979,9,M,17,10,youth,165384.6,201195.4,4055,349,1993-01-24,1998-12-31,2167854.1,26992.5,144,0,968900.0,0.0,1188264.7,10689.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,Cheb,west Bohemia,87419,21,11,4,3,9,85.5,8624,1.79,2.66,102,2879.0,3198,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
73,5065,66,MONTHLY FEE,1993,1,24,3,6114,OWNER,66,1940,15,F,56,50,0,71226.2,84283.35,5065,373,1993-01-24,1998-12-31,2366629.25,8693.4,165,0,1041485.0,0.0,1314972.45,10171.8,0.0,0.0,5065.0,1.0,1.0,1.0,1541.3,0.0,0.0,0.0,1541.3,0.0,66,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,2247.0,2103,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
74,3704,75,MONTHLY FEE,1993,1,24,3,4466,OWNER,75,1922,7,F,74,70,senior,76078.95,73387.4,3704,369,1993-01-24,1998-12-31,863299.55,42721.8,140,0,500.0,443182.0,207944.7,7590.85,204082.0,0.0,3704.0,1.0,1.0,1.0,3046.0,3046.0,0.0,0.0,0.0,0.0,75,Prerov,north Moravia,138032,67,30,4,2,5,64.6,8819,5.38,5.66,99,4063.0,4505,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
75,477,1,MONTHLY FEE,1993,1,25,3,574,OWNER,1,1972,25,M,24,20,young adult,165509.6,204339.4,477,543,1993-01-25,1998-12-31,2145364.65,43753.7,144,0,967500.0,0.0,940884.7000000001,11183.95,225796.0,0.0,477.0,3.0,3.0,3.0,3377.0,2660.0,0.0,463.0,0.0,254.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
76,5891,54,MONTHLY FEE,1993,1,25,3,7127,OWNER,3,1957,29,M,39,30,adult,167462.0,332489.4,5891,464,1993-01-25,1998-12-31,3043123.05,106848.2,154,0,78600.0,965600.0,1850028.7,20206.75,65187.600000000006,63500.0,5891.0,1.0,1.0,1.0,5432.3,0.0,5432.3,0.0,0.0,0.0,3,Beroun,central Bohemia,75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,2824.0,2813,6202.0,1994-04-18,65184.0,12.0,5432.0,A,1994,04,18,loan_fully_paid,0.0,874.0,gold,1997-10-07 00:00:00,1997.0,10.0,7.0,1.0,M
77,1000,77,MONTHLY FEE,1993,1,25,3,1204,OWNER,77,1974,9,F,22,20,young adult,166008.1,330588.4,1000,584,1993-01-25,1998-12-31,3053168.55,91329.0,146,0,6300.0,965600.0,1562880.7,15485.85,502902.0,0.0,1000.0,3.0,3.0,3.0,7506.0,3179.0,0.0,2852.0,0.0,1475.0,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460.0,3590,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
78,1750,1,MONTHLY FEE,1993,1,26,3,2122,OWNER,1,1970,17,F,26,20,young adult,168595.0,279355.4,1750,490,1993-01-26,1998-12-31,2673201.85,88148.5,150,0,1013900.0,0.0,960584.7000000001,18219.15,633998.0,46500.0,1750.0,2.0,2.0,2.0,9545.0,4028.0,0.0,0.0,0.0,5517.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,329.0,gold,1997-11-19 00:00:00,1997.0,11.0,19.0,1.0,F
79,2023,68,MONTHLY FEE,1993,1,26,3,2457,OWNER,68,1940,17,M,56,50,0,165690.8,263707.4,2023,610,1993-01-26,1998-12-31,2598684.45,95837.5,145,0,970300.0,0.0,1039464.7000000001,15902.75,573017.0,0.0,2023.0,4.0,4.0,4.0,8631.0,1687.0,0.0,1052.0,0.0,5892.0,68,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623.0,5887,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
80,6473,12,MONTHLY FEE,1993,1,26,3,7815,OWNER,4,1946,19,F,50,50,adult,114823.6,228894.35,6473,473,1993-01-26,1998-12-31,3239408.45,29843.3,178,0,1244829.0,0.0,1917355.6,13135.85,64088.0,0.0,6473.0,1.0,1.0,1.0,6408.8,0.0,6408.8,0.0,0.0,0.0,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244.0,5892,6316.0,1994-05-26,76908.0,12.0,6409.0,B,1994,05,26,loan_not_payed,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
81,1649,46,MONTHLY FEE,1993,1,26,3,1999,OWNER,74,1982,10,F,14,10,youth,30264.95,49215.4,1649,188,1993-01-26,1998-12-31,467610.65,19717.5,92,0,183886.0,0.0,240325.7,8098.95,0.0,35300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,314.0,junior,1995-01-27 00:00:00,1995.0,1.0,27.0,0.0,F
82,2670,13,MONTHLY FEE,1993,1,27,3,3225,OWNER,13,1957,17,M,39,30,adult,164464.9,280519.4,2670,432,1993-01-27,1998-12-31,2453158.75,39633.6,143,0,966700.0,0.0,862844.7000000001,11470.05,585044.0,27100.0,2670.0,2.0,2.0,2.0,8732.0,3978.0,0.0,0.0,0.0,4754.0,13,Rakovnik,central Bohemia,53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597.0,1875,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,503.0,classic,1995-03-08 00:00:00,1995.0,3.0,8.0,0.0,M
83,1127,27,MONTHLY FEE,1993,1,27,3,1353,OWNER,27,1959,13,M,37,30,adult,166001.2,274835.4,1127,412,1993-01-27,1998-12-31,2509100.25,52465.2,144,0,968000.0,0.0,1037784.7000000001,17395.55,419420.0,66500.0,1127.0,1.0,1.0,1.0,6260.0,6260.0,0.0,0.0,0.0,0.0,27,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029.0,1127,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,223.0,classic,1995-04-18 00:00:00,1995.0,4.0,18.0,0.0,M
84,163,30,MONTHLY FEE,1993,1,27,3,197,OWNER,30,1933,25,M,63,60,senior,81692.3,72791.4,163,434,1993-01-27,1998-12-31,934096.35,37538.9,141,0,900.0,475558.0,200234.7,7627.65,249776.0,0.0,163.0,2.0,2.0,2.0,3728.0,3728.0,0.0,0.0,0.0,0.0,30,Sokolov,west Bohemia,94812,15,13,8,2,10,81.8,9650,3.38,3.67,100,2985.0,2804,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
85,2566,48,MONTHLY FEE,1993,1,27,3,3097,OWNER,48,1948,22,M,48,40,adult,7900.0,8800.0,2566,80,1993-01-27,1998-11-27,143911.55,6007.1,46,0,74600.0,0.0,68700.0,611.5500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,1.78,2.44,124,1655.0,1717,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
86,9,70,MONTHLY FEE,1993,1,27,3,12,OWNER,40,1981,20,M,15,10,youth,28722.2,65365.4,9,361,1993-01-27,1998-12-31,567974.95,23877.5,183,0,265406.0,0.0,294852.65,7716.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,Teplice,north Bohemia,128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6949.0,6872,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
87,1144,59,MONTHLY FEE,1993,1,28,3,1375,OWNER,69,1977,27,M,19,10,young adult,41348.75,43115.4,1144,349,1993-01-28,1998-12-31,469047.9,24302.7,139,0,200.0,239625.0,73294.7,5178.2,150750.0,0.0,1144.0,1.0,1.0,1.0,2250.0,2250.0,0.0,0.0,0.0,0.0,69,Jesenik,north Moravia,42821,4,13,5,1,3,48.4,8173,"<bound method NDFrame.squeeze of     unemployment_rate_96
68                  7.01>",7.01,124,"<bound method NDFrame.squeeze of     crimes_1996
68         1358>",1358,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
88,2902,32,MONTHLY FEE,1993,1,28,3,3507,OWNER,32,1946,2,F,50,50,adult,164707.0,247395.4,2902,479,1993-01-28,1998-12-31,2411105.45,41642.9,144,0,969700.0,0.0,1009484.7000000001,10490.75,421430.0,0.0,2902.0,2.0,2.0,2.0,6290.0,825.0,0.0,0.0,0.0,5465.0,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.80,3.22,118,4340.0,4505,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
89,4296,63,MONTHLY FEE,1993,1,28,3,5175,OWNER,63,1949,18,F,47,40,adult,166470.9,187775.4,4296,355,1993-01-28,1998-12-31,2113402.95,46966.0,144,0,971000.0,0.0,1125524.7,14478.25,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562.0,1460,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,765.0,classic,1998-09-29 00:00:00,1998.0,9.0,29.0,0.0,F
90,443,64,MONTHLY FEE,1993,1,28,3,534,OWNER,74,1957,22,M,39,30,adult,37841.7,36682.8,443,455,1993-01-28,1998-12-31,429013.5,22230.4,139,0,500.0,217118.0,70574.7,6250.1,134570.7,0.0,443.0,3.0,3.0,3.0,2038.0,1508.0,0.0,67.0,0.0,463.0,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
91,3693,61,MONTHLY FEE,1993,1,29,3,4453,OWNER,61,1976,29,F,20,20,young adult,191566.4,172239.4,3693,416,1993-01-29,1998-12-31,2221692.25,99453.5,162,0,1074700.0,0.0,537204.7,16315.55,593472.0,0.0,3693.0,1.0,1.0,1.0,8992.0,8992.0,0.0,0.0,0.0,0.0,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112.0,2059,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,F
